v1	d(Id(M1))/Id(M1)
Step Information: L=16n  (Run: 1/5)
2.240000000000002e-001	2.430225e+001
2.250000000000002e-001	2.428917e+001
2.260000000000002e-001	2.427595e+001
2.270000000000002e-001	2.426254e+001
2.280000000000002e-001	2.424898e+001
2.290000000000002e-001	2.423522e+001
2.300000000000002e-001	2.422132e+001
2.310000000000002e-001	2.420732e+001
2.320000000000002e-001	2.419312e+001
2.330000000000002e-001	2.417876e+001
2.340000000000002e-001	2.416425e+001
2.350000000000002e-001	2.414956e+001
2.360000000000002e-001	2.413476e+001
2.370000000000002e-001	2.411979e+001
2.380000000000002e-001	2.410468e+001
2.390000000000002e-001	2.408942e+001
2.400000000000002e-001	2.407393e+001
2.410000000000002e-001	2.405834e+001
2.420000000000002e-001	2.404267e+001
2.430000000000002e-001	2.402682e+001
2.440000000000002e-001	2.401076e+001
2.450000000000002e-001	2.399458e+001
2.460000000000002e-001	2.397827e+001
2.470000000000002e-001	2.396183e+001
2.480000000000002e-001	2.394523e+001
2.490000000000002e-001	2.392846e+001
2.500000000000002e-001	2.391159e+001
2.510000000000002e-001	2.389454e+001
2.520000000000002e-001	2.387738e+001
2.530000000000002e-001	2.386009e+001
2.540000000000002e-001	2.384264e+001
2.550000000000002e-001	2.382503e+001
2.560000000000002e-001	2.380730e+001
2.570000000000002e-001	2.378946e+001
2.580000000000002e-001	2.377143e+001
2.590000000000002e-001	2.375330e+001
2.600000000000002e-001	2.373507e+001
2.610000000000002e-001	2.371664e+001
2.620000000000002e-001	2.369810e+001
2.630000000000002e-001	2.367943e+001
2.640000000000002e-001	2.366063e+001
2.650000000000002e-001	2.364172e+001
2.660000000000002e-001	2.362266e+001
2.670000000000002e-001	2.360348e+001
2.680000000000002e-001	2.358417e+001
2.690000000000002e-001	2.356475e+001
2.700000000000002e-001	2.354519e+001
2.710000000000002e-001	2.352550e+001
2.720000000000002e-001	2.350571e+001
2.730000000000002e-001	2.348575e+001
2.740000000000002e-001	2.346573e+001
2.750000000000002e-001	2.344555e+001
2.760000000000002e-001	2.342526e+001
2.770000000000002e-001	2.340486e+001
2.780000000000002e-001	2.338434e+001
2.790000000000002e-001	2.336373e+001
2.800000000000002e-001	2.334297e+001
2.810000000000002e-001	2.332210e+001
2.820000000000002e-001	2.330117e+001
2.830000000000002e-001	2.328008e+001
2.840000000000002e-001	2.325886e+001
2.850000000000002e-001	2.323760e+001
2.860000000000002e-001	2.321619e+001
2.870000000000002e-001	2.319469e+001
2.880000000000002e-001	2.317308e+001
2.890000000000002e-001	2.315134e+001
2.900000000000002e-001	2.312954e+001
2.910000000000002e-001	2.310766e+001
2.920000000000002e-001	2.308565e+001
2.930000000000002e-001	2.306353e+001
2.940000000000002e-001	2.304130e+001
2.950000000000002e-001	2.301904e+001
2.960000000000002e-001	2.299666e+001
2.970000000000002e-001	2.297414e+001
2.980000000000002e-001	2.295159e+001
2.990000000000002e-001	2.292894e+001
3.000000000000002e-001	2.290619e+001
3.010000000000002e-001	2.288335e+001
3.020000000000002e-001	2.286040e+001
3.030000000000002e-001	2.283741e+001
3.040000000000002e-001	2.281433e+001
3.050000000000002e-001	2.279119e+001
3.060000000000002e-001	2.276794e+001
3.070000000000002e-001	2.274459e+001
3.080000000000002e-001	2.272119e+001
3.090000000000002e-001	2.269773e+001
3.100000000000002e-001	2.267421e+001
3.110000000000002e-001	2.265054e+001
3.120000000000002e-001	2.262684e+001
3.130000000000002e-001	2.260313e+001
3.140000000000002e-001	2.257926e+001
3.150000000000002e-001	2.255536e+001
3.160000000000002e-001	2.253139e+001
3.170000000000002e-001	2.250734e+001
3.180000000000002e-001	2.248328e+001
3.190000000000002e-001	2.245912e+001
3.200000000000002e-001	2.243485e+001
3.210000000000002e-001	2.241057e+001
3.220000000000002e-001	2.238626e+001
3.230000000000002e-001	2.236181e+001
3.240000000000002e-001	2.233733e+001
3.250000000000002e-001	2.231283e+001
3.260000000000002e-001	2.228828e+001
3.270000000000002e-001	2.226362e+001
3.280000000000002e-001	2.223893e+001
3.290000000000002e-001	2.221417e+001
3.300000000000002e-001	2.218936e+001
3.310000000000002e-001	2.216453e+001
3.320000000000002e-001	2.213955e+001
3.330000000000002e-001	2.211464e+001
3.340000000000002e-001	2.208965e+001
3.350000000000002e-001	2.206451e+001
3.360000000000002e-001	2.203942e+001
3.370000000000002e-001	2.201428e+001
3.380000000000002e-001	2.198901e+001
3.390000000000003e-001	2.196371e+001
3.400000000000003e-001	2.193840e+001
3.410000000000003e-001	2.191306e+001
3.420000000000003e-001	2.188759e+001
3.430000000000003e-001	2.186209e+001
3.440000000000003e-001	2.183659e+001
3.450000000000003e-001	2.181096e+001
3.460000000000003e-001	2.178532e+001
3.470000000000003e-001	2.175963e+001
3.480000000000003e-001	2.173385e+001
3.490000000000003e-001	2.170805e+001
3.500000000000003e-001	2.168217e+001
3.510000000000003e-001	2.165623e+001
3.520000000000003e-001	2.163025e+001
3.530000000000003e-001	2.160421e+001
3.540000000000003e-001	2.157807e+001
3.550000000000003e-001	2.155188e+001
3.560000000000003e-001	2.152568e+001
3.570000000000003e-001	2.149935e+001
3.580000000000003e-001	2.147296e+001
3.590000000000003e-001	2.144651e+001
3.600000000000003e-001	2.142001e+001
3.610000000000003e-001	2.139339e+001
3.620000000000003e-001	2.136668e+001
3.630000000000003e-001	2.133995e+001
3.640000000000003e-001	2.131317e+001
3.650000000000003e-001	2.128622e+001
3.660000000000003e-001	2.125918e+001
3.670000000000003e-001	2.123214e+001
3.680000000000003e-001	2.120492e+001
3.690000000000003e-001	2.117760e+001
3.700000000000003e-001	2.115021e+001
3.710000000000003e-001	2.112272e+001
3.720000000000003e-001	2.109510e+001
3.730000000000003e-001	2.106738e+001
3.740000000000003e-001	2.103958e+001
3.750000000000003e-001	2.101166e+001
3.760000000000003e-001	2.098360e+001
3.770000000000003e-001	2.095542e+001
3.780000000000003e-001	2.092712e+001
3.790000000000003e-001	2.089869e+001
3.800000000000003e-001	2.087013e+001
3.810000000000003e-001	2.084141e+001
3.820000000000003e-001	2.081259e+001
3.830000000000003e-001	2.078359e+001
3.840000000000003e-001	2.075442e+001
3.850000000000003e-001	2.072517e+001
3.860000000000003e-001	2.069569e+001
3.870000000000003e-001	2.066607e+001
3.880000000000003e-001	2.063630e+001
3.890000000000003e-001	2.060633e+001
3.900000000000003e-001	2.057620e+001
3.910000000000003e-001	2.054590e+001
3.920000000000003e-001	2.051541e+001
3.930000000000003e-001	2.048465e+001
3.940000000000003e-001	2.045379e+001
3.950000000000003e-001	2.042274e+001
3.960000000000003e-001	2.039138e+001
3.970000000000003e-001	2.035985e+001
3.980000000000003e-001	2.032817e+001
3.990000000000003e-001	2.029621e+001
4.000000000000003e-001	2.026400e+001
4.010000000000003e-001	2.023163e+001
4.020000000000003e-001	2.019901e+001
4.030000000000003e-001	2.016608e+001
4.040000000000003e-001	2.013297e+001
4.050000000000003e-001	2.009960e+001
4.060000000000003e-001	2.006597e+001
4.070000000000003e-001	2.003208e+001
4.080000000000003e-001	1.999790e+001
4.090000000000003e-001	1.996347e+001
4.100000000000003e-001	1.992876e+001
4.110000000000003e-001	1.989377e+001
4.120000000000003e-001	1.985855e+001
4.130000000000003e-001	1.982300e+001
4.140000000000003e-001	1.978710e+001
4.150000000000003e-001	1.975096e+001
4.160000000000003e-001	1.971454e+001
4.170000000000003e-001	1.967778e+001
4.180000000000003e-001	1.964072e+001
4.190000000000003e-001	1.960335e+001
4.200000000000003e-001	1.956565e+001
4.210000000000003e-001	1.952764e+001
4.220000000000003e-001	1.948930e+001
4.230000000000003e-001	1.945064e+001
4.240000000000003e-001	1.941164e+001
4.250000000000003e-001	1.937231e+001
4.260000000000003e-001	1.933262e+001
4.270000000000003e-001	1.929260e+001
4.280000000000003e-001	1.925228e+001
4.290000000000003e-001	1.921157e+001
4.300000000000003e-001	1.917046e+001
4.310000000000003e-001	1.912903e+001
4.320000000000003e-001	1.908727e+001
4.330000000000003e-001	1.904521e+001
4.340000000000003e-001	1.900271e+001
4.350000000000003e-001	1.895982e+001
4.360000000000003e-001	1.891663e+001
4.370000000000003e-001	1.887307e+001
4.380000000000003e-001	1.882912e+001
4.390000000000003e-001	1.878484e+001
4.400000000000003e-001	1.874015e+001
4.410000000000003e-001	1.869511e+001
4.420000000000003e-001	1.864970e+001
4.430000000000003e-001	1.860391e+001
4.440000000000003e-001	1.855780e+001
4.450000000000003e-001	1.851126e+001
4.460000000000003e-001	1.846434e+001
4.470000000000003e-001	1.841709e+001
4.480000000000003e-001	1.836950e+001
4.490000000000003e-001	1.832149e+001
4.500000000000003e-001	1.827307e+001
4.510000000000004e-001	1.822437e+001
4.520000000000004e-001	1.817530e+001
4.530000000000004e-001	1.812577e+001
4.540000000000004e-001	1.807597e+001
4.550000000000004e-001	1.802580e+001
4.560000000000004e-001	1.797523e+001
4.570000000000004e-001	1.792434e+001
4.580000000000004e-001	1.787308e+001
4.590000000000004e-001	1.782146e+001
4.600000000000004e-001	1.776950e+001
4.610000000000004e-001	1.771718e+001
4.620000000000004e-001	1.766454e+001
4.630000000000004e-001	1.761157e+001
4.640000000000004e-001	1.755823e+001
4.650000000000004e-001	1.750454e+001
4.660000000000004e-001	1.745051e+001
4.670000000000004e-001	1.739622e+001
4.680000000000004e-001	1.734158e+001
4.690000000000004e-001	1.728661e+001
4.700000000000004e-001	1.723139e+001
4.710000000000004e-001	1.717577e+001
4.720000000000004e-001	1.711983e+001
4.730000000000004e-001	1.706365e+001
4.740000000000004e-001	1.700720e+001
4.750000000000004e-001	1.695040e+001
4.760000000000004e-001	1.689333e+001
4.770000000000004e-001	1.683601e+001
4.780000000000004e-001	1.677832e+001
4.790000000000004e-001	1.672044e+001
4.800000000000004e-001	1.666229e+001
4.810000000000004e-001	1.660386e+001
4.820000000000004e-001	1.654521e+001
4.830000000000004e-001	1.648634e+001
4.840000000000004e-001	1.642717e+001
4.850000000000004e-001	1.636770e+001
4.860000000000004e-001	1.630808e+001
4.870000000000004e-001	1.624830e+001
4.880000000000004e-001	1.618821e+001
4.890000000000004e-001	1.612790e+001
4.900000000000004e-001	1.606742e+001
4.910000000000004e-001	1.600678e+001
4.920000000000004e-001	1.594591e+001
4.930000000000004e-001	1.588481e+001
4.940000000000004e-001	1.582359e+001
4.950000000000004e-001	1.576220e+001
4.960000000000004e-001	1.570062e+001
4.970000000000004e-001	1.563890e+001
4.980000000000004e-001	1.557699e+001
4.990000000000004e-001	1.551496e+001
5.000000000000000e-001	1.536453e+001
Step Information: L=48n  (Run: 3/5)
0.000000000000000e+000	2.882023e+000
1.000000000000000e-003	2.960033e+000
2.000000000000000e-003	3.125113e+000
3.000000000000000e-003	3.292777e+000
4.000000000000000e-003	3.463003e+000
5.000000000000000e-003	3.635710e+000
6.000000000000000e-003	3.810971e+000
7.000000000000000e-003	3.988640e+000
8.000000000000000e-003	4.168777e+000
9.000000000000001e-003	4.351331e+000
1.000000000000000e-002	4.536191e+000
1.100000000000000e-002	4.723398e+000
1.200000000000000e-002	4.912882e+000
1.300000000000001e-002	5.104616e+000
1.400000000000001e-002	5.298519e+000
1.500000000000001e-002	5.494501e+000
1.600000000000001e-002	5.692617e+000
1.700000000000001e-002	5.892716e+000
1.800000000000001e-002	6.094739e+000
1.900000000000001e-002	6.298719e+000
2.000000000000001e-002	6.504437e+000
2.100000000000001e-002	6.711863e+000
2.200000000000001e-002	6.921011e+000
2.300000000000001e-002	7.131737e+000
2.400000000000001e-002	7.343946e+000
2.500000000000002e-002	7.557579e+000
2.600000000000002e-002	7.772572e+000
2.700000000000002e-002	7.988853e+000
2.800000000000002e-002	8.206251e+000
2.900000000000002e-002	8.424686e+000
3.000000000000002e-002	8.644156e+000
3.100000000000002e-002	8.864518e+000
3.200000000000002e-002	9.085582e+000
3.300000000000002e-002	9.307372e+000
3.400000000000002e-002	9.529816e+000
3.500000000000002e-002	9.752706e+000
3.600000000000003e-002	9.975917e+000
3.700000000000003e-002	1.019949e+001
3.800000000000003e-002	1.042324e+001
3.900000000000003e-002	1.064703e+001
4.000000000000003e-002	1.087084e+001
4.100000000000003e-002	1.109451e+001
4.200000000000003e-002	1.131797e+001
4.300000000000003e-002	1.154106e+001
4.400000000000003e-002	1.176370e+001
4.500000000000003e-002	1.198586e+001
4.600000000000003e-002	1.220738e+001
4.700000000000004e-002	1.242812e+001
4.800000000000004e-002	1.264806e+001
4.900000000000004e-002	1.286707e+001
5.000000000000004e-002	1.308505e+001
5.100000000000004e-002	1.330192e+001
5.200000000000004e-002	1.351760e+001
5.300000000000004e-002	1.373198e+001
5.400000000000004e-002	1.394496e+001
5.500000000000004e-002	1.415649e+001
5.600000000000004e-002	1.436648e+001
5.700000000000004e-002	1.457478e+001
5.800000000000005e-002	1.478144e+001
5.900000000000005e-002	1.498633e+001
6.000000000000005e-002	1.518930e+001
6.100000000000005e-002	1.539040e+001
6.200000000000005e-002	1.558951e+001
6.300000000000004e-002	1.578660e+001
6.400000000000004e-002	1.598153e+001
6.500000000000004e-002	1.617431e+001
6.600000000000005e-002	1.636492e+001
6.700000000000005e-002	1.655321e+001
6.800000000000005e-002	1.673921e+001
6.900000000000005e-002	1.692290e+001
7.000000000000005e-002	1.710417e+001
7.100000000000005e-002	1.728291e+001
7.200000000000005e-002	1.745926e+001
7.300000000000005e-002	1.763315e+001
7.400000000000005e-002	1.780446e+001
7.500000000000005e-002	1.797321e+001
7.600000000000005e-002	1.813941e+001
7.700000000000006e-002	1.830303e+001
7.800000000000006e-002	1.846398e+001
7.900000000000006e-002	1.862236e+001
8.000000000000006e-002	1.877812e+001
8.100000000000006e-002	1.893115e+001
8.200000000000006e-002	1.908158e+001
8.300000000000006e-002	1.922939e+001
8.400000000000006e-002	1.937456e+001
8.500000000000006e-002	1.951700e+001
8.600000000000006e-002	1.965682e+001
8.700000000000006e-002	1.979405e+001
8.800000000000006e-002	1.992858e+001
8.900000000000007e-002	2.006053e+001
9.000000000000007e-002	2.018987e+001
9.100000000000007e-002	2.031657e+001
9.200000000000007e-002	2.044074e+001
9.300000000000007e-002	2.056232e+001
9.400000000000007e-002	2.068134e+001
9.500000000000007e-002	2.079786e+001
9.600000000000007e-002	2.091190e+001
9.700000000000007e-002	2.102342e+001
9.800000000000007e-002	2.113251e+001
9.900000000000007e-002	2.123915e+001
1.000000000000001e-001	2.134341e+001
1.010000000000001e-001	2.144525e+001
1.020000000000001e-001	2.154476e+001
1.030000000000001e-001	2.164198e+001
1.040000000000001e-001	2.173683e+001
1.050000000000001e-001	2.182949e+001
1.060000000000001e-001	2.191996e+001
1.070000000000001e-001	2.200818e+001
1.080000000000001e-001	2.209425e+001
1.090000000000001e-001	2.217815e+001
1.100000000000001e-001	2.225997e+001
1.110000000000001e-001	2.233977e+001
1.120000000000001e-001	2.241746e+001
1.130000000000001e-001	2.249320e+001
1.140000000000001e-001	2.256696e+001
1.150000000000001e-001	2.263879e+001
1.160000000000001e-001	2.270871e+001
1.170000000000001e-001	2.277674e+001
1.180000000000001e-001	2.284300e+001
1.190000000000001e-001	2.290746e+001
1.200000000000001e-001	2.297014e+001
1.210000000000001e-001	2.303107e+001
1.220000000000001e-001	2.309026e+001
1.230000000000001e-001	2.314784e+001
1.240000000000001e-001	2.320379e+001
1.250000000000001e-001	2.325815e+001
1.260000000000001e-001	2.331092e+001
1.270000000000001e-001	2.336215e+001
1.280000000000001e-001	2.341191e+001
1.290000000000001e-001	2.346015e+001
1.300000000000001e-001	2.350695e+001
1.310000000000001e-001	2.355235e+001
1.320000000000001e-001	2.359635e+001
1.330000000000001e-001	2.363900e+001
1.340000000000001e-001	2.368039e+001
1.350000000000001e-001	2.372046e+001
1.360000000000001e-001	2.375922e+001
1.370000000000001e-001	2.379675e+001
1.380000000000001e-001	2.383303e+001
1.390000000000001e-001	2.386819e+001
1.400000000000001e-001	2.390223e+001
1.410000000000001e-001	2.393506e+001
1.420000000000001e-001	2.396678e+001
1.430000000000001e-001	2.399745e+001
1.440000000000001e-001	2.402707e+001
1.450000000000001e-001	2.405560e+001
1.460000000000001e-001	2.408317e+001
1.470000000000001e-001	2.410975e+001
1.480000000000001e-001	2.413536e+001
1.490000000000001e-001	2.416003e+001
1.500000000000001e-001	2.418377e+001
1.510000000000001e-001	2.420665e+001
1.520000000000001e-001	2.422861e+001
1.530000000000001e-001	2.424970e+001
1.540000000000001e-001	2.426997e+001
1.550000000000001e-001	2.428940e+001
1.560000000000001e-001	2.430806e+001
1.570000000000001e-001	2.432596e+001
1.580000000000001e-001	2.434308e+001
1.590000000000001e-001	2.435941e+001
1.600000000000001e-001	2.437503e+001
1.610000000000001e-001	2.439000e+001
1.620000000000001e-001	2.440420e+001
1.630000000000001e-001	2.441776e+001
1.640000000000001e-001	2.443067e+001
1.650000000000001e-001	2.444286e+001
1.660000000000001e-001	2.445447e+001
1.670000000000001e-001	2.446548e+001
1.680000000000001e-001	2.447584e+001
1.690000000000001e-001	2.448566e+001
1.700000000000001e-001	2.449484e+001
1.710000000000001e-001	2.450348e+001
1.720000000000001e-001	2.451159e+001
1.730000000000001e-001	2.451911e+001
1.740000000000001e-001	2.452614e+001
1.750000000000001e-001	2.453268e+001
1.760000000000001e-001	2.453868e+001
1.770000000000001e-001	2.454418e+001
1.780000000000001e-001	2.454923e+001
1.790000000000001e-001	2.455377e+001
1.800000000000001e-001	2.455787e+001
1.810000000000001e-001	2.456150e+001
1.820000000000001e-001	2.456469e+001
1.830000000000001e-001	2.456748e+001
1.840000000000001e-001	2.456981e+001
1.850000000000001e-001	2.457171e+001
1.860000000000001e-001	2.457323e+001
1.870000000000001e-001	2.457436e+001
1.880000000000001e-001	2.457508e+001
1.890000000000001e-001	2.457547e+001
1.900000000000001e-001	2.457539e+001
1.910000000000001e-001	2.457499e+001
1.920000000000001e-001	2.457426e+001
1.930000000000001e-001	2.457315e+001
1.940000000000001e-001	2.457165e+001
1.950000000000002e-001	2.456982e+001
1.960000000000002e-001	2.456776e+001
1.970000000000002e-001	2.456531e+001
1.980000000000002e-001	2.456249e+001
1.990000000000002e-001	2.455934e+001
2.000000000000002e-001	2.455593e+001
2.010000000000002e-001	2.455227e+001
2.020000000000002e-001	2.454826e+001
2.030000000000002e-001	2.454390e+001
2.040000000000002e-001	2.453932e+001
2.050000000000002e-001	2.453444e+001
2.060000000000002e-001	2.452926e+001
2.070000000000002e-001	2.452382e+001
2.080000000000002e-001	2.451810e+001
2.090000000000002e-001	2.451212e+001
2.100000000000002e-001	2.450586e+001
2.110000000000002e-001	2.449938e+001
2.120000000000002e-001	2.449262e+001
2.130000000000002e-001	2.448559e+001
2.140000000000002e-001	2.447835e+001
2.150000000000002e-001	2.447088e+001
2.160000000000002e-001	2.446310e+001
2.170000000000002e-001	2.445511e+001
2.180000000000002e-001	2.444694e+001
2.190000000000002e-001	2.443852e+001
2.200000000000002e-001	2.442981e+001
2.210000000000002e-001	2.442090e+001
2.220000000000002e-001	2.441184e+001
2.230000000000002e-001	2.440246e+001
2.240000000000002e-001	2.439290e+001
2.250000000000002e-001	2.438317e+001
2.260000000000002e-001	2.437316e+001
2.270000000000002e-001	2.436301e+001
2.280000000000002e-001	2.435263e+001
2.290000000000002e-001	2.434198e+001
2.300000000000002e-001	2.433119e+001
2.310000000000002e-001	2.432023e+001
2.320000000000002e-001	2.430902e+001
2.330000000000002e-001	2.429763e+001
2.340000000000002e-001	2.428606e+001
2.350000000000002e-001	2.427428e+001
2.360000000000002e-001	2.426232e+001
2.370000000000002e-001	2.425019e+001
2.380000000000002e-001	2.423786e+001
2.390000000000002e-001	2.422532e+001
2.400000000000002e-001	2.421264e+001
2.410000000000002e-001	2.419976e+001
2.420000000000002e-001	2.418669e+001
2.430000000000002e-001	2.417345e+001
2.440000000000002e-001	2.416005e+001
2.450000000000002e-001	2.414648e+001
2.460000000000002e-001	2.413274e+001
2.470000000000002e-001	2.411880e+001
2.480000000000002e-001	2.410473e+001
2.490000000000002e-001	2.409050e+001
2.500000000000002e-001	2.407605e+001
2.510000000000002e-001	2.406142e+001
2.520000000000002e-001	2.404667e+001
2.530000000000002e-001	2.403181e+001
2.540000000000002e-001	2.401674e+001
2.550000000000002e-001	2.400151e+001
2.560000000000002e-001	2.398611e+001
2.570000000000002e-001	2.397055e+001
2.580000000000002e-001	2.395487e+001
2.590000000000002e-001	2.393904e+001
2.600000000000002e-001	2.392304e+001
2.610000000000002e-001	2.390688e+001
2.620000000000002e-001	2.389061e+001
2.630000000000002e-001	2.387417e+001
2.640000000000002e-001	2.385756e+001
2.650000000000002e-001	2.384081e+001
2.660000000000002e-001	2.382393e+001
2.670000000000002e-001	2.380693e+001
2.680000000000002e-001	2.378979e+001
2.690000000000002e-001	2.377247e+001
2.700000000000002e-001	2.375503e+001
2.710000000000002e-001	2.373746e+001
2.720000000000002e-001	2.371972e+001
2.730000000000002e-001	2.370192e+001
2.740000000000002e-001	2.368394e+001
2.750000000000002e-001	2.366580e+001
2.760000000000002e-001	2.364756e+001
2.770000000000002e-001	2.362922e+001
2.780000000000002e-001	2.361077e+001
2.790000000000002e-001	2.359209e+001
2.800000000000002e-001	2.357336e+001
2.810000000000002e-001	2.355454e+001
2.820000000000002e-001	2.353551e+001
2.830000000000002e-001	2.351639e+001
2.840000000000002e-001	2.349718e+001
2.850000000000002e-001	2.347783e+001
2.860000000000002e-001	2.345839e+001
2.870000000000002e-001	2.343882e+001
2.880000000000002e-001	2.341915e+001
2.890000000000002e-001	2.339936e+001
2.900000000000002e-001	2.337944e+001
2.910000000000002e-001	2.335942e+001
2.920000000000002e-001	2.333930e+001
2.930000000000002e-001	2.331911e+001
2.940000000000002e-001	2.329876e+001
2.950000000000002e-001	2.327832e+001
2.960000000000002e-001	2.325780e+001
2.970000000000002e-001	2.323720e+001
2.980000000000002e-001	2.321645e+001
2.990000000000002e-001	2.319564e+001
3.000000000000002e-001	2.317475e+001
3.010000000000002e-001	2.315372e+001
3.020000000000002e-001	2.313261e+001
3.030000000000002e-001	2.311145e+001
3.040000000000002e-001	2.309020e+001
3.050000000000002e-001	2.306884e+001
3.060000000000002e-001	2.304738e+001
3.070000000000002e-001	2.302585e+001
3.080000000000002e-001	2.300426e+001
3.090000000000002e-001	2.298257e+001
3.100000000000002e-001	2.296078e+001
3.110000000000002e-001	2.293895e+001
3.120000000000002e-001	2.291707e+001
3.130000000000002e-001	2.289509e+001
3.140000000000002e-001	2.287306e+001
3.150000000000002e-001	2.285090e+001
3.160000000000002e-001	2.282871e+001
3.170000000000002e-001	2.280650e+001
3.180000000000002e-001	2.278413e+001
3.190000000000002e-001	2.276174e+001
3.200000000000002e-001	2.273934e+001
3.210000000000002e-001	2.271682e+001
3.220000000000002e-001	2.269424e+001
3.230000000000002e-001	2.267164e+001
3.240000000000002e-001	2.264897e+001
3.250000000000002e-001	2.262623e+001
3.260000000000002e-001	2.260346e+001
3.270000000000002e-001	2.258064e+001
3.280000000000002e-001	2.255776e+001
3.290000000000002e-001	2.253481e+001
3.300000000000002e-001	2.251184e+001
3.310000000000002e-001	2.248882e+001
3.320000000000002e-001	2.246573e+001
3.330000000000002e-001	2.244262e+001
3.340000000000002e-001	2.241949e+001
3.350000000000002e-001	2.239634e+001
3.360000000000002e-001	2.237306e+001
3.370000000000002e-001	2.234982e+001
3.380000000000002e-001	2.232655e+001
3.390000000000003e-001	2.230313e+001
3.400000000000003e-001	2.227976e+001
3.410000000000003e-001	2.225636e+001
3.420000000000003e-001	2.223288e+001
3.430000000000003e-001	2.220937e+001
3.440000000000003e-001	2.218587e+001
3.450000000000003e-001	2.216234e+001
3.460000000000003e-001	2.213876e+001
3.470000000000003e-001	2.211514e+001
3.480000000000003e-001	2.209148e+001
3.490000000000003e-001	2.206780e+001
3.500000000000003e-001	2.204410e+001
3.510000000000003e-001	2.202034e+001
3.520000000000003e-001	2.199656e+001
3.530000000000003e-001	2.197279e+001
3.540000000000003e-001	2.194892e+001
3.550000000000003e-001	2.192504e+001
3.560000000000003e-001	2.190115e+001
3.570000000000003e-001	2.187719e+001
3.580000000000003e-001	2.185326e+001
3.590000000000003e-001	2.182924e+001
3.600000000000003e-001	2.180520e+001
3.610000000000003e-001	2.178113e+001
3.620000000000003e-001	2.175700e+001
3.630000000000003e-001	2.173285e+001
3.640000000000003e-001	2.170866e+001
3.650000000000003e-001	2.168445e+001
3.660000000000003e-001	2.166017e+001
3.670000000000003e-001	2.163584e+001
3.680000000000003e-001	2.161144e+001
3.690000000000003e-001	2.158703e+001
3.700000000000003e-001	2.156258e+001
3.710000000000003e-001	2.153806e+001
3.720000000000003e-001	2.151348e+001
3.730000000000003e-001	2.148880e+001
3.740000000000003e-001	2.146414e+001
3.750000000000003e-001	2.143944e+001
3.760000000000003e-001	2.141462e+001
3.770000000000003e-001	2.138969e+001
3.780000000000003e-001	2.136473e+001
3.790000000000003e-001	2.133976e+001
3.800000000000003e-001	2.131467e+001
3.810000000000003e-001	2.128952e+001
3.820000000000003e-001	2.126428e+001
3.830000000000003e-001	2.123893e+001
3.840000000000003e-001	2.121349e+001
3.850000000000003e-001	2.118800e+001
3.860000000000003e-001	2.116244e+001
3.870000000000003e-001	2.113672e+001
3.880000000000003e-001	2.111088e+001
3.890000000000003e-001	2.108502e+001
3.900000000000003e-001	2.105900e+001
3.910000000000003e-001	2.103286e+001
3.920000000000003e-001	2.100664e+001
3.930000000000003e-001	2.098026e+001
3.940000000000003e-001	2.095374e+001
3.950000000000003e-001	2.092713e+001
3.960000000000003e-001	2.090037e+001
3.970000000000003e-001	2.087349e+001
3.980000000000003e-001	2.084642e+001
3.990000000000003e-001	2.081922e+001
4.000000000000003e-001	2.079189e+001
4.010000000000003e-001	2.076433e+001
4.020000000000003e-001	2.073666e+001
4.030000000000003e-001	2.070882e+001
4.040000000000003e-001	2.068079e+001
4.050000000000003e-001	2.065260e+001
4.060000000000003e-001	2.062422e+001
4.070000000000003e-001	2.059561e+001
4.080000000000003e-001	2.056681e+001
4.090000000000003e-001	2.053784e+001
4.100000000000003e-001	2.050870e+001
4.110000000000003e-001	2.047929e+001
4.120000000000003e-001	2.044967e+001
4.130000000000003e-001	2.041984e+001
4.140000000000003e-001	2.038977e+001
4.150000000000003e-001	2.035949e+001
4.160000000000003e-001	2.032893e+001
4.170000000000003e-001	2.029814e+001
4.180000000000003e-001	2.026712e+001
4.190000000000003e-001	2.023586e+001
4.200000000000003e-001	2.020431e+001
4.210000000000003e-001	2.017249e+001
4.220000000000003e-001	2.014043e+001
4.230000000000003e-001	2.010804e+001
4.240000000000003e-001	2.007541e+001
4.250000000000003e-001	2.004251e+001
4.260000000000003e-001	2.000933e+001
4.270000000000003e-001	1.997583e+001
4.280000000000003e-001	1.994201e+001
4.290000000000003e-001	1.990790e+001
4.300000000000003e-001	1.987350e+001
4.310000000000003e-001	1.983879e+001
4.320000000000003e-001	1.980374e+001
4.330000000000003e-001	1.976835e+001
4.340000000000003e-001	1.973266e+001
4.350000000000003e-001	1.969671e+001
4.360000000000003e-001	1.966034e+001
4.370000000000003e-001	1.962363e+001
4.380000000000003e-001	1.958663e+001
4.390000000000003e-001	1.954926e+001
4.400000000000003e-001	1.951152e+001
4.410000000000003e-001	1.947345e+001
4.420000000000003e-001	1.943504e+001
4.430000000000003e-001	1.939622e+001
4.440000000000003e-001	1.935711e+001
4.450000000000003e-001	1.931766e+001
4.460000000000003e-001	1.927777e+001
4.470000000000003e-001	1.923749e+001
4.480000000000003e-001	1.919694e+001
4.490000000000003e-001	1.915596e+001
4.500000000000003e-001	1.911462e+001
4.510000000000004e-001	1.907294e+001
4.520000000000004e-001	1.903081e+001
4.530000000000004e-001	1.898835e+001
4.540000000000004e-001	1.894549e+001
4.550000000000004e-001	1.890227e+001
